TIMESTAMP,T0_ORIGIN_X,T0_ORIGIN_Y,T0_ORIGIN_Z,T0_XAXIS_X,T0_XAXIS_Y,T0_XAXIS_Z,T0_YAXIS_X,T0_YAXIS_Y,T0_YAXIS_Z,T0_TRIGGER_PRESSED,T0_TRIGGER_CLICKED,T0_TRIGGER_VALUE,T0_TOUCHPAD_PRESSED,T0_TOUCHPAD_CLICKED,T0_TOUCHPAD_VALUE_X,T0_TOUCHPAD_VALUE_Y,T1_ORIGIN_X,T1_ORIGIN_Y,T1_ORIGIN_Z,T1_XAXIS_X,T1_XAXIS_Y,T1_XAXIS_Z,T1_YAXIS_X,T1_YAXIS_Y,T1_YAXIS_Z,T1_TRIGGER_PRESSED,T1_TRIGGER_CLICKED,T1_TRIGGER_VALUE,T1_TOUCHPAD_PRESSED,T1_TOUCHPAD_CLICKED,T1_TOUCHPAD_VALUE_X,T1_TOUCHPAD_VALUE_Y
1569789893351,0.670928022004309,0.933277857414233,1.40978221533527,0.963349928781734,0.12957140844751,-0.234879042975648,0.228997193719281,0.0587783492801171,0.971650858551876,false,false,0,false,false,0,0,0.935963000760968,0.9047145263086,1.4039631233282,0.880077514857721,-0.45125971899256,0.147743811567908,-0.0472630000718413,0.226354162832658,0.972897734498614,false,false,0,false,false,0,0,
1569789893383,0.671024462126827,0.933781371725679,1.41037400084331,0.961836505515957,0.133522494765876,-0.23883525712999,0.233101685353542,0.057271692041742,0.970764419195519,false,false,0,false,false,0,0,0.935673874049667,0.905277791443863,1.40461021276192,0.876820957163962,-0.457557048693713,0.147738134104815,-0.0470551036492935,0.224130969205814,0.973422377934377,false,false,0,false,false,0,0,
1569789893414,0.670808766638137,0.93406644141926,1.4114098465056,0.96130716156266,0.135486998444704,-0.239857904561818,0.234208654322472,0.0564396447355707,0.970546687564581,false,false,0,false,false,0,0,0.935865199764532,0.905926751937546,1.40547844360315,0.875250474718263,-0.461258003199856,0.145525465089572,-0.0442022626911054,0.223336441717743,0.97373866811062,false,false,0,false,false,0,0,
1569789893446,0.66996475574114,0.933664525179026,1.41293030415886,0.961550851860771,0.142804666288588,-0.234577890202872,0.229823856218669,0.0491582461025056,0.971989949512291,false,false,0,false,false,0,0,0.935712905259694,0.906529071855293,1.40644002405509,0.877746390677642,-0.457080631515584,0.143661302881766,-0.0451289378779668,0.219636424992373,0.974537438881943,false,false,0,false,false,0,0,
1569789893477,0.66837709362772,0.933022434832392,1.41498209964892,0.963426803281725,0.146932884809319,-0.224097126442904,0.221169324344285,0.0361833621358619,0.974563950838342,false,false,0,false,false,0,0,0.934762172810794,0.907254675320938,1.40732518920589,0.881553369807868,-0.449100070228,0.14550870455611,-0.052288685061958,0.213441425719651,0.975555560284115,false,false,0,false,false,0,0,
1569789893511,0.665381372914145,0.932272479237958,1.41756153677852,0.967051023019827,0.148425448351939,-0.206838596876481,0.206098642922448,0.020519501506432,0.978316052941713,false,false,0,false,false,0,0,0.932758046296916,0.908363194226549,1.40804921201593,0.884443950119312,-0.442238946912846,0.148941642701983,-0.0609330464730954,0.206994696137312,0.976442706777274,false,false,0,false,false,0,0,
1569789893554,0.659423901117409,0.932241635456524,1.42050162697966,0.9743494399426,0.138335213761003,-0.177500809905866,0.178260256045647,0.00698065235047023,0.983958612751219,false,false,0,false,false,0,0,0.929408250413787,0.910495084346375,1.40798739326873,0.891091529939357,-0.428342274305835,0.149929254359648,-0.0706180532592702,0.19547036481178,0.97816380378453,false,false,0,false,false,0,0,
1569789893586,0.653878527165753,0.933116802302902,1.42141060288566,0.977195572033953,0.142123099564187,-0.157765137364071,0.159482079290635,-0.000699022069698107,0.987200576252507,false,false,0,false,false,0,0,0.926329059154433,0.912583696231324,1.40689122239007,0.892490127487392,-0.424168304215999,0.153436051943673,-0.0779486174725301,0.190011429196827,0.978682619549719,false,false,0,false,false,0,0,
1569789893615,0.648912092229711,0.935059355993804,1.42045531426336,0.976447512639722,0.155804846428458,-0.149248466957301,0.152041964923427,-0.00610056987184666,0.988355211424244,false,false,0,false,false,0,0,0.923364152198519,0.915536385696905,1.40459274537947,0.895443844368015,-0.416644359630468,0.156804971769225,-0.0826041956719994,0.190610334527574,0.978184158136221,false,false,0,false,false,0,0,
1569789893646,0.643729475831562,0.938220832212895,1.41705547260118,0.977578303011699,0.154475090781447,-0.143101739363401,0.145373067977367,-0.00344949362690152,0.989370897136441,false,false,0,false,false,0,0,0.91977016490461,0.919307248758205,1.40039340681681,0.901587104176964,-0.402155226592667,0.159411001207561,-0.086793138038571,0.192845974535122,0.97738292459763,false,false,0,false,false,0,0,
1569789893679,0.638025365031149,0.942055120512382,1.41074407142218,0.981016540597722,0.138537396867014,-0.135697961454807,0.135849447691886,0.00840623419108529,0.990693828984785,false,false,0,false,false,0,0,0.915713412985132,0.92368594658825,1.39439559473987,0.907222525122875,-0.387269434179873,0.16422446608126,-0.0923500564826526,0.197514253389662,0.975940360255469,false,false,0,false,false,0,0,
1569789893711,0.632956542026653,0.94632877720025,1.40189851792728,0.983541611187168,0.122624039058906,-0.1326998270844,0.131079737456607,0.0212221668959425,0.99114465244007,false,false,0,false,false,0,0,0.911780977564815,0.928549033114088,1.38655706253828,0.911456454311689,-0.374123587837265,0.171110119272172,-0.0990305402816055,0.204169078458998,0.973913722817754,false,false,0,false,false,0,0,
1569789893742,0.62915796192257,0.951186090427557,1.3907340943777,0.983142558299915,0.117035849283293,-0.140475336063084,0.137155604383181,0.0359921952761729,0.989895399557694,false,false,0,false,false,0,0,0.908013430744029,0.933896964703946,1.37690282107188,0.913950892639352,-0.364610880365878,0.178192793800844,-0.105068122353907,0.211525181997053,0.971708694540775,false,false,0,false,false,0,0,
1569789893789,0.625190875574076,0.959945531089501,1.36921138350068,0.97736812286007,0.124172157106383,-0.171268291918065,0.163953059251098,0.0669893254660568,0.9841909492755,false,false,0,false,false,0,0,0.903067618593532,0.944339870941731,1.35903864273579,0.915327808445685,-0.355434327606011,0.189318361088623,-0.107535408322901,0.237314303698522,0.965462613060139,false,false,0,false,false,0,0,
1569789893820,0.6223469504441,0.966441444750325,1.35213353854029,0.97311393944268,0.125453107952775,-0.193159981795757,0.182729219445328,0.0900230561027021,0.979033136176111,false,false,0,false,false,0,0,0.900539181547025,0.952118117961881,1.34503549495567,0.918769795997081,-0.346136788132052,0.189872024967106,-0.102200493335434,0.25601630391773,0.961254758786815,false,false,0,false,false,0,0,
1569789893852,0.618625349273358,0.972728599366991,1.33428497155853,0.968333199926896,0.134691897086509,-0.210211576223992,0.196249659655551,0.109820182063804,0.974384728275517,false,false,0,false,false,0,0,0.898509717898138,0.960101959450907,1.33031835844099,0.921088837780312,-0.338758046832286,0.191933161863417,-0.0966641701970975,0.278558613325099,0.955542326190998,false,false,0,false,false,0,0,
1569789893898,0.610213396999077,0.981593133249506,1.30541911686841,0.967741765742245,0.136627613639241,-0.211680821118325,0.191958262893774,0.144329306958905,0.970732237261938,false,false,0,false,false,0,0,0.89539036075303,0.972384597615817,1.30520167060858,0.92364564482371,-0.326723023545693,0.200326704868204,-0.0918080395346827,0.318860442404799,0.943344741940195,false,false,0,false,false,0,0,
1569789893930,0.602523611052296,0.987665069250478,1.28450035189033,0.971188140201067,0.134232362682719,-0.196914370073407,0.173256161726347,0.169653896147564,0.970154553638649,false,false,0,false,false,0,0,0.892316599738655,0.981206082395492,1.28629235445468,0.92472714534478,-0.317864854028963,0.20938395649056,-0.0908100979222998,0.349972981325611,0.932347809809947,false,false,0,false,false,0,0,
1569789893975,0.591383448618322,0.994414337174324,1.25380869948591,0.977179876691353,0.125897540345603,-0.171082722460215,0.143031122090472,0.205465670732127,0.968155956581447,false,false,0,false,false,0,0,0.886410604840885,0.992516140695837,1.25753730883028,0.929722715106944,-0.287307271446138,0.230369713261849,-0.102027939555582,0.400114261496433,0.910768289576008,false,false,0,false,false,0,0,
1569789894007,0.584687414645954,0.998252547734601,1.23198252785499,0.976796533925472,0.134646244907765,-0.166550052667129,0.132480579356858,0.231151336266286,0.963855775433016,false,false,0,false,false,0,0,0.881552163336496,0.999179249957333,1.23675095065556,0.929186321944123,-0.274817067694636,0.247160592359857,-0.111050925064132,0.430230988301803,0.895862148294733,false,false,0,false,false,0,0,
1569789894039,0.578441512899185,1.00128135382919,1.20781873693894,0.975557979637372,0.141737938674385,-0.167919579281825,0.128011459374936,0.254535268234379,0.958553526671073,false,false,0,false,false,0,0,0.875753193612399,1.00486066877716,1.21410871407078,0.92917835766617,-0.258349210575236,0.264354430717457,-0.123996348673007,0.455882256378698,0.881360467592477,false,false,0,false,false,0,0,
1569789894069,0.57299385651662,1.00373598927269,1.18519087793661,0.974573011928673,0.14731848410404,-0.168833375437331,0.123842248647805,0.273804164105895,0.953778998074568,false,false,0,false,false,0,0,0.870060037110034,1.00915664000748,1.19265807252837,0.931066704062286,-0.236065142796069,0.278187061063708,-0.137117458323303,0.480175691410006,0.866389120431391,false,false,0,false,false,0,0,
1569789894101,0.566989639775135,1.00565196000145,1.16001001406682,0.972872779731159,0.155395900497089,-0.17137872845504,0.118568944029055,0.301171730362811,0.946169643532334,false,false,0,false,false,0,0,0.863882844045065,1.01310732563988,1.16872308037532,0.933117810417564,-0.215467740882197,0.287862475013076,-0.144468831636143,0.508453602964629,0.848883790820614,false,false,0,false,false,0,0,
1569789894133,0.56113155920443,1.00808480037855,1.13418014857965,0.970716026935016,0.166832861880084,-0.172850198867107,0.109026090183595,0.335202104281553,0.935816681270695,false,false,0,false,false,0,0,0.857811124237174,1.01690289917944,1.14433506749475,0.937049489857929,-0.190560992713487,0.292617090432268,-0.15005642787783,0.536916712428681,0.830182818641365,false,false,0,false,false,0,0,
1569789894180,0.552892517081815,1.01074956282297,1.0961725372119,0.968445975001889,0.182363432508402,-0.16987045648492,0.0870132258596918,0.39129508739426,0.91614237600201,false,false,0,false,false,0,0,0.848369661020664,1.02038023108025,1.10801221415049,0.941949744593724,-0.151467686923862,0.299646822906156,-0.162562229460896,0.575135514634821,0.801743513449558,false,false,0,false,false,0,0,
1569789894211,0.547680908017007,1.01157221486981,1.07002812718577,0.969343270366471,0.186850029237607,-0.159564064780078,0.0645986260774128,0.432757072693613,0.899193156970496,false,false,0,false,false,0,0,0.841754207122963,1.02203276441069,1.08181801870809,0.943542034375816,-0.128668354917167,0.305242336200036,-0.169217964695835,0.604947980698926,0.778076616453992,false,false,0,false,false,0,0,
1569789894242,0.542342604924213,1.01138070971942,1.04402919053366,0.968812370563319,0.200087380875339,-0.146176710381402,0.0373298567474522,0.465326565797846,0.884351552810305,false,false,0,false,false,0,0,0.835304249415515,1.022570807446,1.05581581940405,0.947139249463062,-0.102567182439003,0.30398555099391,-0.173901038103357,0.632113213787784,0.755110133623867,false,false,0,false,false,0,0,
1569789894286,0.536150347483147,1.0095175411981,1.00772591179483,0.966668342117226,0.220095065242507,-0.130807028114815,-0.00140703388416728,0.515460362908916,0.856912267694574,false,false,0,false,false,0,0,0.82708557799256,1.02050787231106,1.01920331886076,0.95080125890657,-0.0679547356347517,0.302256712028852,-0.18088272399725,0.670308410417631,0.719699989636462,false,false,0,false,false,0,0,
1569789894320,0.533185241133903,1.00759293778624,0.980578118584764,0.967489220803124,0.223740707941383,-0.117918205717579,-0.0271200733672904,0.555332051431963,0.831186389610008,false,false,0,false,false,0,0,0.82167930883532,1.01810502868893,0.991590226770216,0.950289536564684,-0.0479815192192932,0.307648452798134,-0.18705555533362,0.701910641759894,0.687263901425824,false,false,0,false,false,0,0,
1569789894369,0.531459428657718,1.00296033982569,0.941455069742314,0.969243879151428,0.219789115199011,-0.110720583305578,-0.0501858696116825,0.616961288851171,0.78539171535637,false,false,0,false,false,0,0,0.815861226040684,1.01158719098516,0.953207038386988,0.954578097239856,-0.0174025957291169,0.297452191001889,-0.187718279456745,0.740136609016121,0.645724126505985,false,false,0,false,false,0,0,
1569789894415,0.531699306509394,0.996075810753463,0.90694712198641,0.972527764184558,0.214816098824135,-0.0896871873578648,-0.0788224242605553,0.666396907833426,0.741419035811556,false,false,0,false,false,0,0,0.812059123716891,1.00217611054441,0.919049119650213,0.956271923950532,-0.00188977842928268,0.292472966616465,-0.183949929140281,0.77355675734113,0.606442385343539,false,false,0,false,false,0,0,
1569789894459,0.533028588675976,0.986954410874514,0.874447115865101,0.977275031277624,0.203311224129123,-0.0599838260236593,-0.104382793566759,0.707857595619275,0.698599926088815,false,false,0,false,false,0,0,0.808532795980117,0.989828040000326,0.885654987406457,0.963458120467195,0.0328927254773287,0.265831748887324,-0.18243352152815,0.807246544349678,0.561311880204171,false,false,0,false,false,0,0,
1569789894492,0.534945700812924,0.980310870823306,0.849917826989062,0.976934679440476,0.205926014909718,-0.0565075967453628,-0.115937981967376,0.733730909695618,0.669475418887484,false,false,0,false,false,0,0,0.807119912464932,0.979392759527729,0.861618661345648,0.96792006604898,0.0413844992331,0.247826691385257,-0.170859969847736,0.831594178200917,0.528448666840945,false,false,0,false,false,0,0,
1569789894522,0.53707908226006,0.973845625000304,0.826472273245823,0.978298489949791,0.199717217493578,-0.0551824029794115,-0.12026901452594,0.764208860335255,0.633656201681992,false,false,0,false,false,0,0,0.805471888888479,0.969016454534597,0.838952055351422,0.967946759485996,0.0489335221756813,0.246342406434705,-0.168032618236793,0.855157929565668,0.490377359499242,false,false,0,false,false,0,0,
1569789894554,0.540289894248736,0.966592079845846,0.802496804631906,0.979732544036466,0.191976544499449,-0.0571764682180161,-0.12083712038963,0.794088337937133,0.595669456903897,false,false,0,false,false,0,0,0.804553709244981,0.957028202167967,0.817457599499033,0.9718141197041,0.0565793718879012,0.228858234329716,-0.15945612567789,0.872779080604628,0.461335474945009,false,false,0,false,false,0,0,
1569789894600,0.545127170092485,0.955247228203258,0.7665561546097,0.978620231009119,0.19596932771595,-0.0624376973807981,-0.132697914259872,0.83352987472501,0.536301418506411,false,false,0,false,false,0,0,0.804771219508402,0.93851324737807,0.786699172090683,0.976261788495205,0.0507980224623027,0.210552799169382,-0.136383480561774,0.899364530205071,0.415382941439425,false,false,0,false,false,0,0,
1569789894631,0.549489857769807,0.946930454049524,0.743720643488818,0.979615527884887,0.193207517603682,-0.054993387495568,-0.142017175926499,0.859716479662881,0.490630916614439,false,false,0,false,false,0,0,0.805931661024096,0.926192971656115,0.766524064414553,0.978592126011317,0.0496747274684777,0.199724491136125,-0.123122316484511,0.918930203194963,0.374710790930221,false,false,0,false,false,0,0,
1569789894663,0.555533747205839,0.938178561308196,0.721421669924727,0.979727189653318,0.191779767509219,-0.0579236966027018,-0.146185205072899,0.882071289740178,0.447861726020313,false,false,0,false,false,0,0,0.808481947498511,0.912119197768697,0.747468102229112,0.981215366582045,0.0370078652717177,0.189332570603407,-0.101634649326144,0.933348067280667,0.34428445123153,false,false,0,false,false,0,0,
1569789894695,0.562926173727452,0.929247235143417,0.702136788605098,0.98135776178737,0.184338051632804,-0.05437302731967,-0.146345881483373,0.900126355109148,0.410311379090045,false,false,0,false,false,0,0,0.811789588023269,0.898973689328443,0.730407453831808,0.982124715097659,0.032364857783972,0.185428045276234,-0.0897332710601236,0.946467190724368,0.310077082266932,false,false,0,false,false,0,0,
1569789894742,0.57695892472978,0.915565505594853,0.676704613889596,0.983693549364809,0.172350914893152,-0.051401975385748,-0.142559104163685,0.921443967750687,0.361411007186995,false,false,0,false,false,0,0,0.818033832449049,0.878599992513665,0.708127627472372,0.980652932556806,0.0350285285299818,0.192594984505727,-0.0862438866746727,0.960539224044456,0.26443598674031,false,false,0,false,false,0,0,
1569789894788,0.59351170165319,0.902303054642548,0.655268204774825,0.987446252838719,0.152887164334724,-0.0396914693159503,-0.132482014123326,0.938462729288723,0.318961160127355,false,false,0,false,false,0,0,0.827871196901402,0.858990921344507,0.690281636628772,0.978117064935265,0.0264408042438515,0.206368338543879,-0.0739734330049653,0.971276062110862,0.226165298796869,false,false,0,false,false,0,0,
1569789894836,0.613997755669689,0.889395822566909,0.635110716619866,0.991502863016204,0.126426129727485,-0.0306350510493901,-0.113398006525747,0.95540145714157,0.272670034671492,false,false,0,false,false,0,0,0.841118983976683,0.839161534727753,0.67539483902456,0.973567398356074,0.0188964548466752,0.227616881738621,-0.0628005958396585,0.980306945032065,0.187228146078745,false,false,0,false,false,0,0,
1569789894884,0.637966628828569,0.877039408361808,0.618180252250985,0.996598494760545,0.0804774987627877,-0.0177429544862492,-0.0742509904474457,0.970274389296139,0.230335407381447,false,false,0,false,false,0,0,0.857209452603895,0.819001869545426,0.664736822364168,0.967611899920793,-0.00432085249619906,0.252405509776191,-0.0375951003361502,0.986237097573001,0.161006198021993,false,false,0,false,false,0,0,
1569789894930,0.66439953352097,0.86585144922083,0.604686356150005,0.99963457952988,0.0243511063361571,-0.0117358863459682,-0.0216114264388194,0.980734954642404,0.194144005804559,false,false,0,false,false,0,0,0.873825737030029,0.800139406761046,0.656439890362125,0.960797957596556,-0.0140910218870818,0.276891184006396,-0.0223938319073823,0.991500260382969,0.128162981991718,false,false,0,false,false,0,0,
1569789894961,0.683241577215561,0.858723725774949,0.597840467833256,0.99982568894523,-0.0183744974604693,-0.00331203385717166,0.0186703430311632,0.984905320698604,0.172084071170685,false,false,0,false,false,0,0,0.885798643129337,0.787277891026543,0.653253638055088,0.953320597504904,-0.0277510721032212,0.300682085216288,-0.0075974351660892,0.993248335519877,0.115758468225403,false,false,0,false,false,0,0,
1569789894992,0.703037685331974,0.851603903782476,0.592170723359692,0.9982419953104,-0.0592656839471527,0.000705340334718095,0.0584398942619608,0.986177995374322,0.155041091966405,false,false,0,false,false,0,0,0.89836200548883,0.77502296177833,0.651201983681597,0.945798405042157,-0.0409407354680824,0.322163364147825,0.0089032985110678,0.994917731960456,0.100296749230894,false,false,0,false,false,0,0,
1569789895024,0.723321774576475,0.844788714729644,0.587381498910518,0.99428192646801,-0.106106644304266,0.0120345641196526,0.103436218842485,0.984957675957449,0.138417214262067,false,false,0,false,false,0,0,0.911307206970462,0.763329963435869,0.64968829903437,0.938825465515673,-0.0525446479186916,0.340361286391948,0.0258951646501276,0.996264903236153,0.082375257375027,false,false,0,false,false,0,0,
1569789895068,0.755118848089927,0.835382418177039,0.582303115751831,0.983045650669197,-0.18127742813485,0.0275634313754487,0.17706555379244,0.9775590481782,0.11413192798296,false,false,0,false,false,0,0,0.932193901253883,0.746367764916204,0.650213552437303,0.920723479346843,-0.0791201675750875,0.38211028991946,0.0577489169594726,0.996073769779213,0.0670977477106072,false,false,0,false,false,0,0,
1569789895100,0.776779162178017,0.829208196282083,0.581437936670124,0.973431712147128,-0.224754359598319,0.0437741890599959,0.219134398181673,0.969853582567043,0.106602738780144,false,false,0,false,false,0,0,0.947425689442204,0.735783886430641,0.652238719359057,0.908519152906122,-0.097269275361693,0.406363921717164,0.0814695084827297,0.995098654555518,0.0560480765894755,false,false,0,false,false,0,0,
1569789895132,0.799907996627732,0.822908773501177,0.581919631373161,0.959022864938599,-0.277249633742991,0.0583762375829322,0.270498345977898,0.957249451753916,0.102489667479453,false,false,0,false,false,0,0,0.963875827343774,0.725699755391748,0.655301509038963,0.894444479099939,-0.116383536748857,0.431768394143743,0.108448525951814,0.99316950297781,0.0430494549755009,false,false,0,false,false,0,0,
1569789895163,0.822832991049218,0.817034064796103,0.584013491019321,0.940518234521568,-0.332786747024798,0.0683990609371633,0.325112203045709,0.940031770667917,0.103161647746182,false,false,0,false,false,0,0,0.980703952106572,0.71673640237391,0.659324286425282,0.875045861174949,-0.131970429864642,0.46570220794187,0.133770389688261,0.990577427005248,0.0293571788547918,false,false,0,false,false,0,0,
1569789895194,0.845789767676344,0.811555204308584,0.588075276867356,0.918841776306687,-0.387344599919607,0.0754582734144588,0.37823080685846,0.918961009649817,0.111589065264425,false,false,0,false,false,0,0,0.997887084826691,0.709000561381923,0.665036915064363,0.853898373812226,-0.14741828138651,0.4991246512785,0.158926864846177,0.987094767510995,0.0196512488808904,false,false,0,false,false,0,0,
1569789895226,0.868363849219058,0.806501987003825,0.593716390254869,0.896502058435945,-0.434020873465522,0.0889378469288432,0.422693292623336,0.898055578447757,0.12176435599184,false,false,0,false,false,0,0,1.01546285159838,0.702619294685889,0.673100885355522,0.83143398164018,-0.161965353102833,0.531492952510408,0.18140396994754,0.98328068771364,0.0158647047455483,false,false,0,false,false,0,0,
1569789895273,0.900928795262995,0.801710242138156,0.60550027587391,0.866002029351785,-0.484767900379456,0.122639993151843,0.468654302707895,0.87237891038768,0.138989860292683,false,false,0,false,false,0,0,1.04130004149271,0.696902715160452,0.688446281439134,0.791298812489313,-0.165613233748012,0.588573229225158,0.196850051297467,0.980369575846996,0.0112050014621363,false,false,0,false,false,0,0,
1569789895321,0.930202903428666,0.799353197012036,0.620392257530491,0.842784662898281,-0.516049072969739,0.152994660921564,0.492979211847293,0.85416285937127,0.165460890717769,false,false,0,false,false,0,0,1.06564370610002,0.696635323971327,0.709010324390214,0.752756956292126,-0.162271792177023,0.637984976482575,0.200029876612597,0.979701244250647,0.0131727171109226,false,false,0,false,false,0,0,
1569789895351,0.947675931802772,0.799800208002431,0.63206170238448,0.82946661756055,-0.528075828394555,0.181991894924098,0.499215610629353,0.847036528987859,0.182518198172572,false,false,0,false,false,0,0,1.08100851436643,0.699490671831767,0.725810202499984,0.727269608656219,-0.162048600953454,0.666947649560336,0.198585718142346,0.979847076755045,0.0215271624809734,false,false,0,false,false,0,0,
1569789895397,0.970733381468989,0.803865080328183,0.649893120367384,0.8259045240038,-0.52114715280816,0.21514497983919,0.483130608825246,0.85086952924101,0.206411867452745,false,false,0,false,false,0,0,1.10168609805411,0.707608294619625,0.755142039447102,0.682856141290858,-0.160453537958717,0.712714636062632,0.184055854422066,0.981898399585224,0.0447099020904723,false,false,0,false,false,0,0,
1569789895444,0.990698079933777,0.812216438916055,0.66960283976636,0.834354859549011,-0.4959452438258,0.240603997210183,0.452667528011118,0.865533802279155,0.214343990343776,false,false,0,false,false,0,0,1.11959137282483,0.719673047027707,0.788639813187729,0.643007960454781,-0.160448734104738,0.748863783685638,0.165953294375101,0.983766692783265,0.0682832208989018,false,false,0,false,false,0,0,
1569789895476,1.0057111216414,0.819877235852031,0.685426773552223,0.834802967653248,-0.486454744725109,0.257809593560362,0.436873103588393,0.870281278652333,0.227491510585134,false,false,0,false,false,0,0,1.12988808642521,0.729239510588051,0.813442173712332,0.61149069795835,-0.159045873703412,0.775102274779483,0.148814166898197,0.985225909691281,0.0847599587268806,false,false,0,false,false,0,0,
1569789895508,1.02079819916044,0.829778920812941,0.70563995658654,0.829794665562228,-0.481815485393437,0.281593059288676,0.420212046571666,0.87148293692557,0.252862267971391,false,false,0,false,false,0,0,1.13947786863114,0.740298414885067,0.84098354298531,0.573371632189907,-0.166680027240321,0.802161292957375,0.130291432829121,0.985177332019492,0.111578523947449,false,false,0,false,false,0,0,
1569789895556,1.04125127321011,0.846707168448754,0.740463956776191,0.825514484546374,-0.480428138291502,0.296166574315697,0.396020953022118,0.866974869004777,0.302526001000911,false,false,0,false,false,0,0,1.15105912442675,0.756367721062495,0.883843254090767,0.529415738700172,-0.193620082360378,0.82597229936803,0.110072988064738,0.981054937857392,0.159421285291921,false,false,0,false,false,0,0,
