TIMESTAMP,T0_ORIGIN_X,T0_ORIGIN_Y,T0_ORIGIN_Z,T0_XAXIS_X,T0_XAXIS_Y,T0_XAXIS_Z,T0_YAXIS_X,T0_YAXIS_Y,T0_YAXIS_Z,T0_TRIGGER_PRESSED,T0_TRIGGER_CLICKED,T0_TRIGGER_VALUE,T0_TOUCHPAD_PRESSED,T0_TOUCHPAD_CLICKED,T0_TOUCHPAD_VALUE_X,T0_TOUCHPAD_VALUE_Y,T1_ORIGIN_X,T1_ORIGIN_Y,T1_ORIGIN_Z,T1_XAXIS_X,T1_XAXIS_Y,T1_XAXIS_Z,T1_YAXIS_X,T1_YAXIS_Y,T1_YAXIS_Z,T1_TRIGGER_PRESSED,T1_TRIGGER_CLICKED,T1_TRIGGER_VALUE,T1_TOUCHPAD_PRESSED,T1_TOUCHPAD_CLICKED,T1_TOUCHPAD_VALUE_X,T1_TOUCHPAD_VALUE_Y
1569784502897,-0.778615349494224,-0.105761044356768,1.31348395056886,0.254804482335509,0.957234536811893,-0.137028162493166,-0.860753796875895,0.28909637336632,0.418958456258103,false,false,0,true,false,-0.409478724002838,0.819815874099731,-0.385599174591044,0.0171925407929871,1.4147217945436,0.317518402647521,0.945857600574711,-0.0673458492797873,-0.8218231307888,0.309920193450154,0.478075533145458,false,false,0,false,false,0,0,
1569784502931,-0.779083880341437,-0.106103184670219,1.31318019118799,0.255985528833309,0.956692807910385,-0.138601155552449,-0.86075745492867,0.290836670103,0.417744700873773,false,false,0,true,false,-0.409650057554245,0.820056021213531,-0.385947034976239,0.0142663292528748,1.4152037291549,0.312033964045985,0.947837683390511,-0.0651040031538642,-0.824141106599518,0.304131087283461,0.477803011879062,false,false,0,false,false,0,0,
1569784502959,-0.779665455133399,-0.106562041233692,1.31297703141029,0.255743073656058,0.956241798177148,-0.142116514507942,-0.860245107788435,0.292172595825863,0.417867836491924,false,false,0,true,false,-0.409817636013031,0.820180952548981,-0.386397892989346,0.0110307386999836,1.41620227844152,0.307569754774751,0.949544796247682,-0.0613638807992799,-0.825838489544621,0.298420745205884,0.478472410926089,false,false,0,false,false,0,0,
1569784502991,-0.780279451650103,-0.106619805505055,1.31291594380183,0.255695490453948,0.956083541208704,-0.143262271346431,-0.860870913132218,0.292607143932136,0.416271942656215,false,false,0,true,false,-0.40994057059288,0.820335149765015,-0.386995280207463,0.00729034898168648,1.41810873243483,0.301062459215569,0.951773891745476,-0.0590580616236623,-0.827072420762335,0.291441100742243,0.480638425027048,false,false,0,false,false,0,0,
1569784503022,-0.781279154585076,-0.10696949011743,1.31322766583771,0.255564486283155,0.956455981004357,-0.140992020170716,-0.862053663394036,0.291460539855975,0.414625415448434,false,false,0,true,false,-0.410045802593231,0.820492029190063,-0.387396509298663,0.00272527353510887,1.42055457467331,0.293736362767487,0.954294398001228,-0.0551466330033101,-0.828467275530264,0.282935675587501,0.483310849097458,false,false,0,false,false,0,0,
1569784503056,-0.782224244271594,-0.106505681253242,1.3133477423499,0.255954852367949,0.956428970420029,-0.140466145709867,-0.862889690297482,0.291551049474234,0.412818807624833,false,false,0,true,false,-0.410152226686478,0.820646524429321,-0.388139985333449,-0.00272460442984146,1.42338209835646,0.284996175158012,0.957413285151309,-0.0462274978890455,-0.830122097447628,0.270643012400077,0.487493244228228,false,false,0,false,false,0,0,
1569784503087,-0.783184523070089,-0.106987937091347,1.31340614667407,0.257924063877143,0.955746680432294,-0.141504275962775,-0.862767612686099,0.293758324105843,0.411507100204183,false,false,0,true,false,-0.410268515348434,0.820826947689056,-0.389123033277762,-0.00831267221630999,1.42645158406065,0.275106033484165,0.960569244934887,-0.0402913889786604,-0.832631068755636,0.258998412052792,0.489535826979986,false,false,0,false,false,0,0,
1569784503132,-0.784797604028164,-0.109297424151103,1.31335712099193,0.260316954079418,0.955537640926753,-0.138502347239859,-0.863719909571366,0.29457449131194,0.408917824114263,false,false,0,true,false,-0.410451948642731,0.821221053600311,-0.39061319324385,-0.0165603502236747,1.43200376598011,0.264944560563422,0.963671895656302,-0.0337765799044852,-0.833360795641624,0.246458414445749,0.494740370534331,false,false,0,false,false,0,0,
1569784503163,-0.786071455643877,-0.110875068306246,1.31322658778126,0.261680257093487,0.955409248193855,-0.136808667536595,-0.864783028588299,0.29504167788219,0.406325881255564,false,false,0,true,false,-0.410590082406998,0.821592688560486,-0.392030367115257,-0.0228348411182802,1.43679500869358,0.256006231863553,0.966178804279818,-0.0309730109522079,-0.833742070446438,0.23690328980704,0.498749427314246,false,false,0,false,false,0,0,
1569784503193,-0.787509703641887,-0.112150274247427,1.31352886529349,0.265116969716536,0.954508678252884,-0.136477747300629,-0.864626023219378,0.297988898460551,0.404505199430257,false,false,0,true,false,-0.410754829645157,0.821895956993103,-0.393378448602504,-0.0294826545704794,1.44211800695098,0.24645941743751,0.96879541521416,-0.0263286728945221,-0.833925105279508,0.225833688120195,0.503555423061446,false,false,0,false,false,0,0,
1569784503224,-0.788651688429218,-0.112375739158004,1.31402092636047,0.26873028509001,0.953522167663752,-0.136306674998921,-0.864335317310545,0.301170575575774,0.402766363611755,false,false,0,true,false,-0.41093584895134,0.822228848934174,-0.394509015191263,-0.0362614879038987,1.44804504767965,0.237304774290578,0.971165308003499,-0.0228995333875353,-0.83298371028241,0.215555684739629,0.509582069131733,false,false,0,false,false,0,0,
1569784503256,-0.789696961704529,-0.112388892008187,1.31453563860423,0.272071223592708,0.952615186889234,-0.136020421263712,-0.864389938760261,0.304056001870315,0.400474695201421,false,false,0,true,false,-0.411121666431427,0.822577357292175,-0.395810077235534,-0.0435504918321764,1.45456060893059,0.227928095279685,0.97347799753351,-0.0197325036506577,-0.831764127456081,0.20520303512616,0.515810188589017,false,false,0,false,false,0,0,
1569784503287,-0.79089979771221,-0.113831541199057,1.31523253998768,0.275154633075072,0.951951096853254,-0.134458309885292,-0.864294274114923,0.306183010152189,0.399058106077678,false,false,0,true,false,-0.411266595125198,0.822858512401581,-0.397074944466671,-0.0513421953049454,1.46172002519634,0.218577609886585,0.975736196710913,-0.0127555040821411,-0.829860828844427,0.192744786163163,0.523622432824031,false,false,0,false,false,0,0,
1569784503319,-0.791891447781577,-0.115709444416921,1.31596629984642,0.278810569127378,0.950888726969657,-0.134444395438756,-0.863926409430306,0.3094861991701,0.397302720368368,false,false,0,true,false,-0.411326497793198,0.822951376438141,-0.39818807826498,-0.0592384460447949,1.46951533734202,0.209937894666351,0.977676547796552,-0.00863992312902602,-0.826062268567906,0.182094865517878,0.533350343020861,false,false,0,false,false,0,0,
1569784503351,-0.792659108781373,-0.117459729479813,1.31672288273114,0.283823447039572,0.949200942340875,-0.135874287375388,-0.862505541352339,0.314635465052009,0.396344187882218,false,false,0,true,false,-0.411336362361908,0.823154985904694,-0.399110690620361,-0.0674063499389728,1.47780222400183,0.199512637357622,0.979859452750702,-0.00837617989901,-0.822473117893121,0.172101079333661,0.542143144229785,false,false,0,false,false,0,0,
1569784503381,-0.793389193238435,-0.119509183604993,1.31705417010237,0.288282561193267,0.947610078631144,-0.137580172221606,-0.861141518975245,0.319398253600976,0.395499734378742,false,false,0,true,false,-0.4113749563694,0.823346436023712,-0.400084263306394,-0.0751874064337461,1.48533955384644,0.187969408461396,0.982140744203914,-0.00818902053082109,-0.819585523500823,0.161442088288588,0.549741777379983,false,false,0,false,false,0,0,
1569784503412,-0.79423671736676,-0.121523282211679,1.31726060214116,0.291993524112233,0.946505730736677,-0.137356046678503,-0.861147650574946,0.322667123318309,0.39282394458426,false,false,0,true,false,-0.411377727985382,0.823547124862671,-0.401033046653396,-0.0835448541562627,1.49414078326374,0.177797404798687,0.984062080399168,-0.00314718402903241,-0.814879951869021,0.149021515327268,0.560145741759684,false,false,0,false,false,0,0,
1569784503445,-0.794994482716957,-0.123183026070977,1.31764463206543,0.296202855469297,0.945060048077833,-0.138294518831941,-0.86074454877693,0.326878544846629,0.390216912331782,false,false,0,true,false,-0.411391884088516,0.823776006698608,-0.401814613680013,-0.0924431817855917,1.50375113107676,0.169165987464882,0.985571616271592,0.00560873290803416,-0.808601861868762,0.135532259196103,0.572532999659907,false,false,0,false,false,0,0,
1569784503476,-0.795515915471084,-0.124254202308592,1.31793333850747,0.300158062341719,0.943757646742826,-0.138660166687148,-0.861101197481269,0.330619900791563,0.386257956418894,false,false,0,true,false,-0.411417692899704,0.824023067951202,-0.402345672230576,-0.100953225067503,1.51310041041352,0.158127043789209,0.987413958087477,0.00308437943642198,-0.803767544523369,0.126901775627062,0.58125181609486,false,false,0,false,false,0,0,
1569784503508,-0.795799027954226,-0.125368505639778,1.31844667371596,0.302094667477161,0.942974082520982,-0.139780869848401,-0.86148971000047,0.332834749280015,0.383479476941094,false,false,0,true,false,-0.411451041698456,0.82427591085434,-0.403081664351022,-0.109233472649474,1.52225779824864,0.146527061784075,0.989205494233308,0.00151998143474823,-0.800604291364975,0.117687550475981,0.587522262651339,false,false,0,false,false,0,0,
1569784503539,-0.796054557224457,-0.126990070399233,1.31928335750334,0.303686422326256,0.942329465690742,-0.14067599292587,-0.861879078348204,0.33464093735074,0.381024798870977,false,false,0,true,false,-0.411499619483948,0.824535131454468,-0.404132440886374,-0.118058502946365,1.53249628791651,0.13748991729319,0.990382548576914,0.0154573644910331,-0.795894920009802,0.101173728556077,0.596921395958172,false,false,0,false,false,0,0,
1569784503569,-0.795597004161272,-0.12881040497476,1.32010023354941,0.304997188719993,0.941875356447745,-0.140881254215508,-0.862395965858782,0.335909236408127,0.378732336837254,false,false,0,true,false,-0.411552786827087,0.824800789356232,-0.404421787775236,-0.126779059779512,1.54255412291526,0.128739873359055,0.991305262176975,0.0272015107619587,-0.790250111682402,0.0859805104584103,0.606722434732113,false,false,0,false,false,0,0,
1569784503600,-0.794797465978215,-0.131193051305014,1.3212292614785,0.305673024913127,0.94174511047184,-0.140285953476608,-0.862576205567281,0.336283017900246,0.377989446229726,false,false,0,true,false,-0.411609530448914,0.825031578540802,-0.404953784831339,-0.135263917077216,1.55317854972426,0.116281032304576,0.992793889745319,0.0289657385637299,-0.786209094626608,0.0741855614482139,0.613491452262395,false,false,0,false,false,0,0,
1569784503633,-0.793306266023349,-0.135039374636803,1.32237575144714,0.307173434263961,0.941385746969744,-0.139417920959616,-0.861982299952707,0.337309076627853,0.378429783966203,false,false,0,true,false,-0.411634713411331,0.825256884098053,-0.405278312411771,-0.143829563949586,1.56416424768914,0.105422306650338,0.993762093615927,0.0363735969160419,-0.782386951070712,0.0603105086873775,0.619865551015819,false,false,0,false,false,0,0,
1569784503664,-0.791717195898686,-0.14072044484787,1.32277824441451,0.309745930062837,0.941003091454799,-0.136274137979364,-0.862022067889016,0.338397460299757,0.377366020376795,false,false,0,true,false,-0.411438792943954,0.825474739074707,-0.40496668203382,-0.15188819412931,1.57574919425727,0.0954769061967961,0.994161574377192,0.0502685231029506,-0.775360236307987,0.0426045268619289,0.630080437915107,false,false,0,false,false,0,0,
1569784503695,-0.789438145723242,-0.143312912014251,1.32354393015128,0.310260420444687,0.941097815524949,-0.134437246028228,-0.863131497140674,0.338134283117349,0.375058962330478,false,false,0,true,false,-0.411229074001312,0.825699627399445,-0.404188205030044,-0.159133668607704,1.58756961814641,0.0846812988580357,0.994812615703647,0.0563643261343853,-0.76848590922832,0.0291997719201057,0.639200110010422,false,false,0,false,false,0,0,
1569784503743,-0.785069760398249,-0.150508908492738,1.32393790541598,0.311872949135719,0.940212747571345,-0.136876779994748,-0.862590493570728,0.340584827623272,0.374085037918163,false,false,0,true,false,-0.410998553037643,0.826040327548981,-0.401972285205854,-0.168649206446567,1.60733114354346,0.0781013785400231,0.993821503062894,0.0788606030915219,-0.751260786948812,0.00666994123003099,0.659971773545688,false,false,0,false,false,0,0,
1569784503788,-0.780503426572827,-0.154815296102032,1.32449002508294,0.314240434224128,0.938873224461814,-0.140605895634953,-0.861751276820592,0.344239152919726,0.372671628240182,false,false,0,true,false,-0.410880357027054,0.826268374919891,-0.398796686234966,-0.172938236799306,1.62699507010489,0.0776267134383496,0.992690135585144,0.0924142200784515,-0.734162374624814,-0.00579631842555435,0.678949195726722,false,false,0,false,false,0,0,
1569784503819,-0.77745744514158,-0.159390583055339,1.32457235454472,0.31495318391506,0.938339760390732,-0.142558710753252,-0.86151265039272,0.345667723627448,0.371900225941756,false,false,0,true,false,-0.410850286483765,0.8265061378479,-0.396011160458141,-0.173719923310927,1.64014675741896,0.0844901396865558,0.991477038206046,0.0991700509524597,-0.720679537433867,-0.00792418900025328,0.693223060459472,false,false,0,false,false,0,0,
1569784503851,-0.774225362932859,-0.162365840193775,1.3250873214089,0.315450113074693,0.938276703487033,-0.141873372606241,-0.861742504381605,0.34584703236379,0.37120033182539,false,false,0,true,false,-0.410835564136505,0.826724708080292,-0.392852858220518,-0.172435165683531,1.65275913031768,0.0983578859142653,0.989751660382695,0.10352476538575,-0.707368954209344,-0.00363690082876558,0.7068351544548,false,false,0,false,false,0,0,
1569784503880,-0.771160487696899,-0.166936363947533,1.3251397142573,0.31651257669371,0.937754159670266,-0.14295777284157,-0.86145763989073,0.347250201409027,0.370550984744722,false,false,0,true,false,-0.410829365253448,0.826928555965424,-0.388888043419362,-0.169684557564233,1.66448758092398,0.113508377790897,0.987936910045541,0.105339973139109,-0.694106522466755,0.00299232796184401,0.719866085770455,false,false,0,false,false,0,0,
1569784503914,-0.767416697942062,-0.169292909741777,1.32553247916388,0.31769493765579,0.936870229177917,-0.146096202099853,-0.860607420115433,0.349583905043073,0.3703322316206,false,false,0,true,false,-0.410869568586349,0.827105641365051,-0.38383029486488,-0.164898959741002,1.67628893302863,0.131831246004366,0.98544054727295,0.107365964659785,-0.680544472192382,0.011221867059948,0.73262083717847,false,false,0,false,false,0,0,
1569784503946,-0.764109258137723,-0.173220671058211,1.32584411179958,0.315919704301231,0.93740560643657,-0.146510987490729,-0.860733691893784,0.348128974077048,0.371407766540979,false,false,0,true,false,-0.410947352647781,0.827262103557587,-0.37805921666319,-0.158786813933785,1.68690869090728,0.157656089137459,0.981390270766664,0.109625243454307,-0.665613600435574,0.0236053204387439,0.74592313529088,false,false,0,false,false,0,0,
1569784503976,-0.760685537154655,-0.176573505621075,1.32612046005732,0.312964430785385,0.938537844415694,-0.145602127947096,-0.861925976020257,0.345052983652837,0.371513189986308,false,false,0,true,false,-0.410993129014969,0.827291071414948,-0.371692702741721,-0.151715253647116,1.69553459816872,0.179757348596771,0.97815611142183,0.104393090353637,-0.653325869385198,0.0393735651778403,0.756052267212566,false,false,0,false,false,0,0,
1569784504009,-0.756584571601697,-0.17867535360248,1.32632296966525,0.31105018262793,0.939252301281874,-0.145096169569826,-0.863218989233301,0.343080135853138,0.370336329584381,false,false,0,true,false,-0.411110490560532,0.827363848686218,-0.364072032118912,-0.142172485013387,1.70363970253632,0.210820878133063,0.972298021314299,0.100951052948954,-0.639197477804069,0.0589831377710509,0.766777395224715,false,false,0,false,false,0,0,
1569784504054,-0.749891704506542,-0.183693300283717,1.32603062373803,0.312201545829446,0.938501001970395,-0.14746546742295,-0.861834506716023,0.345099611773954,0.371682042863273,false,false,0,true,false,-0.411207497119904,0.827418744564056,-0.351459770746207,-0.12719730954255,1.71267747402117,0.251691737412891,0.963667691570189,0.0894195143235707,-0.619691421606641,0.0895002639132511,0.77972574970088,false,false,0,false,false,0,0,
1569784504085,-0.745267759983575,-0.18783558404615,1.32549908052458,0.313150492473326,0.93783136144494,-0.149696715241331,-0.860436772970939,0.346886510889864,0.37325367818953,false,false,0,true,false,-0.411265105009079,0.827420771121979,-0.342682782979156,-0.115183639698827,1.71700785934972,0.280154612018009,0.956926343035198,0.0761929614224384,-0.608770694908295,0.115734276693258,0.784859107241013,false,false,0,false,false,0,0,
1569784504116,-0.740747125152584,-0.191136807602597,1.32499092055926,0.312781852824843,0.937525865939767,-0.152357353735707,-0.860149087168561,0.347621187907416,0.373233248198667,false,false,0,true,false,-0.411328047513962,0.827422082424164,-0.333576841509066,-0.102564166876857,1.71991479260417,0.311378147567975,0.947996725968987,0.0659231125571112,-0.596454893726859,0.14096299251596,0.790171496885471,false,false,0,false,false,0,0,
1569784504146,-0.736126303622629,-0.193660310690435,1.32461548770764,0.311676797391857,0.937457882193591,-0.155017073513415,-0.860235896112883,0.347678353829724,0.3729798457251,false,false,0,true,false,-0.411398857831955,0.827401995658875,-0.323593825705172,-0.089602720897903,1.72136683455488,0.338629636377788,0.939757770528483,0.0467472148687178,-0.587105200030298,0.172209320512361,0.790981310794418,false,false,0,false,false,0,0,
1569784504178,-0.731126658657406,-0.195761314343947,1.32459521968189,0.309454973459343,0.937885300637885,-0.156871865701474,-0.859949765410189,0.346429264463703,0.374797499583574,false,false,0,true,false,-0.411481291055679,0.827371299266815,-0.312517397714143,-0.0754515386232403,1.72100991875067,0.369743917439133,0.928698193896458,0.0284446861508619,-0.577328555623979,0.205650259673795,0.790189666825143,false,false,0,false,false,0,0,
1569784504209,-0.72599933165075,-0.197456261234134,1.32481179127273,0.307917688898297,0.938239669218846,-0.157775219751524,-0.859252364454469,0.345442171586849,0.377299722062933,false,false,0,true,false,-0.41157203912735,0.827345430850983,-0.300958839161081,-0.062213711035603,1.71934487114651,0.398338231747722,0.917165716596542,0.011562933366993,-0.566625751359823,0.236141374203937,0.789412762301821,false,false,0,false,false,0,0,
1569784504242,-0.720249853812824,-0.199091596834641,1.32495952820985,0.306411590799641,0.93863510700478,-0.158354263983507,-0.858912763444956,0.344339592995723,0.379076653840472,false,false,0,true,false,-0.411665260791779,0.827330768108368,-0.287326902303552,-0.0477092008986065,1.71573627247311,0.428528112019557,0.903507324059848,-0.00617839616464113,-0.555962105917202,0.269067450126916,0.786453332414778,false,false,0,false,false,0,0,
1569784504288,-0.712266114303749,-0.201592027170746,1.32485521967941,0.304318752460974,0.938358393814605,-0.163931759150783,-0.858896138648771,0.344719517713203,0.378768896719106,false,false,0,true,false,-0.411818087100983,0.827321469783783,-0.267496062989002,-0.0281028625409361,1.70788245163853,0.468047252171101,0.883037253118323,-0.0343071324993697,-0.542423083028654,0.317722230895288,0.777708031971261,false,false,0,false,false,0,0,
1569784504320,-0.706335224961539,-0.203529584560099,1.32482345845156,0.303491725720736,0.937723085100271,-0.169021265197843,-0.857678107269287,0.346123335799253,0.380245842483742,false,false,0,true,false,-0.411928921937943,0.827337145805359,-0.253865026022643,-0.0158809640214785,1.70026717040729,0.492654926927914,0.868683718255605,-0.0517660179197546,-0.535733718515803,0.349631575698326,0.768600770309226,false,false,0,false,false,0,0,
1569784504353,-0.700012626791616,-0.205480650306609,1.32507846483821,0.303287638951587,0.937419802308561,-0.171057657820248,-0.85714211718807,0.346807849445783,0.380830285698426,false,false,0,true,false,-0.412041068077087,0.827350378036499,-0.238653691283135,-0.00343507268350554,1.69028825345474,0.5186465919972,0.852168474630073,-0.0693873436322834,-0.529098825806939,0.383648591189414,0.756880565880837,false,false,0,false,false,0,0,
1569784504397,-0.691353795957109,-0.211863400336222,1.32537896371638,0.302009679670037,0.936915668174347,-0.176009045548856,-0.855264812235699,0.347845296985309,0.384090809987217,false,false,0,true,false,-0.412215381860733,0.827380478382111,-0.218001298107753,0.0116661630015303,1.67435582752084,0.550642430742368,0.829704827032038,-0.0915577056608173,-0.522076620603083,0.427897078913908,0.737794071592209,false,false,0,false,false,0,0,
1569784504429,-0.684550619695387,-0.215738397161729,1.3257861273052,0.301716376766652,0.93603603370664,-0.181118115034211,-0.853108606763521,0.349874637389271,0.387031579044565,false,false,0,true,false,-0.412270873785019,0.82739245891571,-0.203523982288038,0.0211941890675496,1.66080872865013,0.572407117639253,0.813139179907479,-0.105616124599011,-0.519240579536638,0.459142685239522,0.720817046935973,false,false,0,false,false,0,0,
